# started on Fri Jul 29 17:16:36 2022

    72.178589463,243672332,,xi_sys_fill_latency,32077874304,100.00,,
    73.181045728,8315618170,,instructions,256614281819,100.00,,
    73.181045728,895768627,,l2_latency.l2_cycles_waiting_on_fills,256614406947,100.00,,
    73.181045728,215785172,,xi_sys_fill_latency,32076556946,100.00,,
    74.183448105,7996013486,,instructions,256609115550,100.00,,
    74.183448105,788948223,,l2_latency.l2_cycles_waiting_on_fills,256615663787,100.00,,
    74.183448105,172697886,,xi_sys_fill_latency,32078576601,100.00,,
    75.185923677,8146548136,,instructions,256641084410,100.00,,
    75.185923677,962625898,,l2_latency.l2_cycles_waiting_on_fills,256636915314,100.00,,
    75.185923677,237034526,,xi_sys_fill_latency,32078003109,100.00,,
    76.188430504,8499547220,,instructions,256631729957,100.00,,
    76.188430504,1181841474,,l2_latency.l2_cycles_waiting_on_fills,256642875809,100.00,,
    76.188430504,329278044,,xi_sys_fill_latency,32080925837,100.00,,
    77.190918249,8006717267,,instructions,256632604669,100.00,,
    77.190918249,904663269,,l2_latency.l2_cycles_waiting_on_fills,256615422017,100.00,,
    77.190918249,223218477,,xi_sys_fill_latency,32076908063,100.00,,
    78.193340336,8137519634,,instructions,256627266589,100.00,,
    78.193340336,1087380694,,l2_latency.l2_cycles_waiting_on_fills,256638427070,100.00,,
    78.193340336,276813525,,xi_sys_fill_latency,32079204795,100.00,,
    79.195823985,8178630902,,instructions,256638603052,100.00,,
    79.195823985,1045864749,,l2_latency.l2_cycles_waiting_on_fills,256658961796,100.00,,
    79.195823985,282359512,,xi_sys_fill_latency,32083879917,100.00,,
    80.198466329,7940113573,,instructions,256667249631,100.00,,
    80.198466329,1044873928,,l2_latency.l2_cycles_waiting_on_fills,256659242161,100.00,,
    80.198466329,313346295,,xi_sys_fill_latency,32081474771,100.00,,
    81.201028497,7252831818,,instructions,256633999078,100.00,,
    81.201028497,717348134,,l2_latency.l2_cycles_waiting_on_fills,256619523236,100.00,,
    81.201028497,180094794,,xi_sys_fill_latency,32077235581,100.00,,
    82.203450164,7566826162,,instructions,256612864047,100.00,,
    82.203450164,905246127,,l2_latency.l2_cycles_waiting_on_fills,256608915591,100.00,,
    82.203450164,255795252,,xi_sys_fill_latency,32077675744,100.00,,
    83.205901424,8808061166,,instructions,256657007305,100.00,,
    83.205901424,1356201312,,l2_latency.l2_cycles_waiting_on_fills,256677969124,100.00,,
    83.205901424,410620839,,xi_sys_fill_latency,32082908012,100.00,,
    84.208507952,7497110672,,instructions,256638731310,100.00,,
    84.208507952,897757131,,l2_latency.l2_cycles_waiting_on_fills,256631710280,100.00,,
    84.208507952,256540953,,xi_sys_fill_latency,32079043689,100.00,,
    85.210994999,7227013209,,instructions,256628802760,100.00,,
    85.210994999,676524702,,l2_latency.l2_cycles_waiting_on_fills,256611978239,100.00,,
    85.210994999,160971919,,xi_sys_fill_latency,32077416576,100.00,,
    86.213430694,7198444052,,instructions,256615312034,100.00,,
    86.213430694,679227951,,l2_latency.l2_cycles_waiting_on_fills,256615934610,100.00,,
    86.213430694,163863099,,xi_sys_fill_latency,32075902299,100.00,,
    87.215820438,7726474956,,instructions,256638048364,100.00,,
    87.215820438,868678643,,l2_latency.l2_cycles_waiting_on_fills,256685507284,100.00,,
    87.215820438,245049785,,xi_sys_fill_latency,32088748736,100.00,,
    88.218635441,11058174483,,instructions,256714136510,100.00,,
    88.218635441,2847024497,,l2_latency.l2_cycles_waiting_on_fills,256682740400,100.00,,
    88.218635441,1013180228,,xi_sys_fill_latency,32084121823,100.00,,
    89.221288291,202600897,,instructions,256647193885,100.00,,
    89.221288291,203203972,,l2_latency.l2_cycles_waiting_on_fills,256634260267,100.00,,
    89.221288291,90117386,,xi_sys_fill_latency,32078264043,100.00,,
    90.223714679,94858925,,instructions,256624371181,100.00,,
    90.223714679,241837125,,l2_latency.l2_cycles_waiting_on_fills,256626042743,100.00,,
    90.223714679,115289930,,xi_sys_fill_latency,32077872524,100.00,,
    90.273792197,23280739,,instructions,12805964197,100.00,,
    90.273792197,19201452,,l2_latency.l2_cycles_waiting_on_fills,12789529691,100.00,,
    90.273792197,8229143,,xi_sys_fill_latency,1598601855,100.00,,
